id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
71N78jUmfhLeRDlLd8elfl,0.0935,0.674,0.712,0.847,0.165,-5.338,1,0.0888,89.98,0.575
6AhwAWzSlISc5ZvGonkgdN,0.0395,0.601,0.789,0.812,0.114,-6.822,0,0.0328,137.06,0.315
30lnynj3G1UovcnT02p7hT,0.0522,0.408,0.716,0.677,0.364,-9.442,1,0.0443,139.664,0.586
2JJQSoPf9ck7CpQ2ViTfif,2.57e-05,0.417,0.952,0.00277,0.174,-4.575,1,0.0502,165.981,0.539
3EFBp33xHk8wAL4MjFvL3y,0.000328,0.416,0.803,0.771,0.262,-6.844,1,0.048,158.994,0.534
2TRaRBGjASgXu8AFrYDlDM,2.1e-05,0.456,0.969,0.19,0.117,-4.393,1,0.0555,145.975,0.454
6rtMp4rvzWG8H0VGutn6p0,0.117,0.359,0.843,0.00327,0.608,-5.773,1,0.106,166.189,0.513
3S7xjkZiQa98o6Cr8fzqcs,0.00187,0.431,0.66,0.664,0.122,-7.687,1,0.0372,179.796,0.0364
6eNIlvCLi877EOHgTQHj2v,0.00128,0.562,0.635,0.732,0.165,-7.807,1,0.025,108.044,0.203
15VJksD3CHzrKI09Qu5s3W,7.63e-05,0.239,0.894,0.0221,0.336,-7.156,1,0.0605,132.089,0.565
4JwtnmvP4TPi1C1CRwJgiI,0.0697,0.827,0.35,0.837,0.0944,-14.533,1,0.0694,150.1,0.9
6MSK4PQrBTaM3j51TrzLM0,0.00991,0.859,0.271,0.902,0.084,-14.205,0,0.0992,99.989,0.939
5KfLDRKi6l31CDonKxJUtC,0.035,0.597,0.861,0.0376,0.0992,-4.71,0,0.0461,79.999,0.887
2R4AlwtrrkMaRKojcTIzmL,0.296,0.551,0.529,0.0093,0.178,-10.469,0,0.0517,75.515,0.521
7pjMxW4JmwIQcgSpTle00q,0.0276,0.275,0.859,0.85,0.132,-5.606,0,0.0426,130.118,0.495
2dSves9EaHZHT9s8eOCcK3,0.0686,0.836,0.341,0.926,0.105,-14.886,1,0.0731,90.0,0.746
3s5HsxVX6spY0ycibLJx2q,0.785,0.824,0.0583,0.692,0.0986,-16.675,1,0.0462,76.154,0.304
07NvSiWjCfBlYkx060ymzc,0.000663,0.683,0.723,0.567,0.0723,-6.267,0,0.0434,97.978,0.83
4QTHlDa9mWxjzBdD17XjUl,0.422,0.565,0.702,0.287,0.12,-8.767,0,0.0413,129.977,0.183
62tGzw9OJOwDcjPBnMPCuj,0.0928,0.601,0.836,6.33e-05,0.141,-4.574,0,0.0429,97.999,0.492
7CH99b2i1TXS5P8UUyWtnM,0.54,0.657,0.562,0.00143,0.101,-8.6,1,0.0601,81.657,0.704
1WJ89XTcsVjmG4phHMRWFM,0.00018,0.301,0.887,0.0549,0.299,-8.097,0,0.0807,135.186,0.456
3ReDvUFi3pQiK901OiQRWX,0.0238,0.603,0.899,0.000207,0.135,-4.315,1,0.0402,122.043,0.678
4HgSQxr3TKbse77ZR3DBTT,9.6e-05,0.492,0.786,0.00122,0.251,-4.964,1,0.0326,110.011,0.573
6MDpgw9x2sSvaNPx0u83oq,0.00649,0.388,0.851,0.0118,0.18,-5.285,0,0.0662,163.853,0.422
7a7y3aPXd5STF9BvCG6slI,0.123,0.653,0.606,1.52e-05,0.0564,-9.577,1,0.0292,121.641,0.882
1zJzVcvENcGvTjq2OawWbo,0.0914,0.756,0.843,0.753,0.773,-9.465,1,0.0937,123.811,0.522
3NTwkFnd4dPcvpg43O3XW3,0.0371,0.589,0.633,0.00172,0.106,-12.65,0,0.0338,93.02,0.52
14w7mxmqf2jz2qrzl8DsVs,0.0119,0.568,0.939,0.000691,0.208,-5.84,1,0.105,92.539,0.584
06oSt0nOjewappkOBrsFME,0.101,0.639,0.595,0.0024,0.116,-7.948,0,0.0564,176.198,0.87
0YmPVNjqWvN6iReju1FRK2,6.78e-05,0.182,0.944,0.597,0.285,-5.985,1,0.0774,174.46,0.731
4zx4H3Q0ASymmPgbfUmeRo,0.00389,0.439,0.919,0.437,0.12,-4.561,0,0.0649,132.301,0.55
2w3zYJLRPmBkub2tAyevyT,0.0176,0.625,0.749,0.0436,0.174,-6.063,0,0.039,103.946,0.487
7ITCj4FdWcfyvmopBAc3LB,0.0452,0.542,0.593,0.593,0.0861,-7.225,1,0.0422,140.584,0.702
3XaQQKhU2pumYcya8Xypro,0.373,0.367,0.855,0.00134,0.067,-5.93,1,0.108,112.002,0.244
2ftk2zKKUlRI1eOFTlfecQ,4.98e-05,0.19,0.983,0.00566,0.244,-7.651,0,0.375,161.922,0.0564
5z0QLEpkbUh00SevSuYxOh,0.0194,0.449,0.704,0.614,0.319,-8.83,1,0.0712,90.822,0.273
2optK7AVGw8g1TulyowqhQ,1.76e-05,0.383,0.86,0.000302,0.111,-14.836,0,0.0601,105.156,0.3
4A003vQ5hw24V0WajOageQ,1.27e-05,0.515,0.965,0.0617,0.23,-6.008,1,0.0913,145.157,0.558
76hTx8SeM6aGvDBSwcKAxX,0.000526,0.249,0.937,0.0187,0.123,-3.355,0,0.117,94.026,0.333
5AVdUQpRpz4EC6b7BwEKtn,0.0467,0.313,0.885,0.0124,0.176,-4.911,1,0.0497,174.809,0.658
5a8V2ZeVLj8ktvodCa1m80,0.00244,0.477,0.448,0.000507,0.715,-6.372,1,0.0495,121.882,0.679
1cH1qI7ZpTncuI1ReuWFnb,0.00122,0.474,0.58,5.21e-05,0.226,-12.863,0,0.079,170.162,0.626
4vomlTOKv1FThbwASEefQL,0.254,0.681,0.804,0.832,0.102,-6.115,1,0.0415,117.524,0.783
7G3EWaInI2wnSgY84pU5wl,0.529,0.554,0.771,0.928,0.349,-14.06,0,0.0684,115.741,0.687
3ex3GcOngJvNzvxsgnu5p3,0.0224,0.453,0.644,0.387,0.104,-7.719,1,0.0305,169.961,0.193
4IsQzy4pRp640Fa4jEwfur,0.133,0.481,0.716,0.888,0.352,-9.144,0,0.0353,186.139,0.505
4ZRbaZNrXPZzeV1WhfnZMf,0.0698,0.697,0.809,0.708,0.133,-7.497,0,0.0389,109.982,0.479
2QJT69v4dOs2hIu8iY7vpQ,0.183,0.331,0.64,0.941,0.159,-9.271,1,0.0404,169.996,0.449
7DBSbkQX8tya134ANtIWWd,0.0543,0.294,0.753,0.884,0.266,-7.638,1,0.0497,160.107,0.515
0EYBhLwHXaIvCefGg7cO6L,0.0361,0.405,0.961,0.0238,0.978,-7.019,0,0.148,96.362,0.57
09DR0sHnQUhHOiSNttc1mv,0.00291,0.502,0.798,1.11e-05,0.0979,-5.909,1,0.0414,126.976,0.307
0jmOXfUaGN48nvTJvjR7hV,0.00435,0.49,0.497,0.333,0.188,-11.307,1,0.028,130.149,0.327
62Ymt0VZwwjvlmj5uCuc7Z,0.000614,0.136,0.798,0.000231,0.0815,-1.907,1,0.041,182.234,0.201
2gtonPyU5sHxAianjO9GMj,0.051,0.697,0.703,0.000249,0.168,-6.426,1,0.0694,95.982,0.414
59Ph69h2RbifeqMWULSURt,0.28,0.84,0.66,0.908,0.0822,-6.088,1,0.114,164.746,0.874
14e46mURUUwB3i2vTe1gFz,0.867,0.547,0.444,0.0,0.134,-9.4,1,0.0386,169.923,0.62
7z84Fwf1R3Z2BwHCP620CI,0.00398,0.722,0.765,0.00361,0.0962,-6.884,0,0.0391,123.03,0.673
1yjY7rpaAQvKwpdUliHx0d,0.0098,0.602,0.923,0.0,0.0561,-3.763,1,0.044,136.01,0.765
6SpLc7EXZIPpy0sVko0aoU,0.00272,0.517,0.906,9.26e-06,0.113,-3.677,1,0.0735,172.977,0.731
7JIuqL4ZqkpfGKQhYlrirs,0.144,0.452,0.563,0.0,0.143,-6.607,1,0.0272,137.715,0.209
0w5Bdu51Ka25Pf3hojsKHh,0.00647,0.695,0.818,4.87e-06,0.0219,-5.379,0,0.0334,119.965,0.916
1ZLtE9tSJdaUiIJ9YoKHQe,0.000686,0.28,0.87,0.00608,0.101,-4.219,0,0.0592,164.057,0.284
1j8z4TTjJ1YOdoFEDwJTQa,0.154,0.61,0.893,4.41e-05,0.021,-3.681,1,0.0921,104.031,0.673
1Bv3h7Vc4AaYA2BcSM3rVd,0.0192,0.494,0.723,0.0322,0.134,-4.559,0,0.0441,144.036,0.152
2RJfK2pOvGpnxC255YOy5k,0.00199,0.768,0.826,0.000374,0.031,-4.904,1,0.0335,114.997,0.926
2GBjsCkCpR5w8Zri9aE49H,0.965,0.469,0.309,0.0,0.115,-13.694,1,0.091,112.412,0.235
47No93LxERvV6MtOAmQzHS,0.00109,0.522,0.964,0.000389,0.0387,-2.645,0,0.095,170.944,0.51
1JdKrFyoU05abww0Zv0ayQ,9.43e-05,0.528,0.831,0.0,0.141,-3.607,1,0.0429,131.094,0.632
27zJBz0YnuZO69U69z96vd,0.00496,0.786,0.807,7.08e-05,0.0552,-5.344,1,0.0398,92.502,0.814
1a9YW7fATU351ok4zWjU7a,9.56e-05,0.436,0.942,0.000438,0.209,-2.206,1,0.0496,164.975,0.5
3VA4sjTMSTTF02hFGmlpJh,0.000218,0.631,0.793,5.65e-05,0.0976,-4.086,0,0.0468,136.96,0.648
7BpYWzZwrsljT1eIjb0TqR,0.0029,0.639,0.814,2.98e-05,0.0529,-5.632,0,0.0385,123.922,0.904
7hInOqJnlEayXao08yVYAn,0.00105,0.583,0.96,2.97e-05,0.0801,-3.597,0,0.0511,137.991,0.626
7mG2RbhyzGsjpQOz568d39,0.00166,0.509,0.887,7.98e-06,0.0994,-3.785,1,0.0958,161.99,0.661
3xCsHloPBl211Yi4UEUUcm,0.00629,0.589,0.777,0.0165,0.123,-5.386,1,0.0369,114.867,0.572
2VBluJiNj9bKohWX0dY1Lh,0.00411,0.465,0.711,0.000548,0.164,-6.178,1,0.0265,101.46,0.255
0NDKrxRuw0H3tZxbpYIhze,0.00122,0.543,0.868,0.0,0.116,-3.836,1,0.0367,116.145,0.308
6t44iU80A0h8WQ7vc4OoRj,0.076,0.734,0.626,6.54e-06,0.168,-5.685,1,0.0458,98.559,0.44
3i4xZSH1kTLE22TUvUFMYo,0.00276,0.424,0.94,1.03e-06,0.277,-3.524,1,0.0573,168.043,0.559
04BSvYghzdxjSJNpee36er,2.87e-05,0.413,0.969,0.000753,0.371,-2.599,0,0.119,164.999,0.374
2VYqkb77OjToeRAnMNd4yU,0.73,0.567,0.266,4.91e-05,0.116,-11.217,1,0.0343,106.46,0.236
5wWkbQ18TPaWq2GeJDF2O3,0.00125,0.438,0.798,0.0,0.0543,-4.631,1,0.0474,135.088,0.357
3AX4HIRJY6GT6tgMkO5987,0.0117,0.592,0.656,4.11e-05,0.117,-8.007,1,0.0262,102.991,0.436
1b0sV4coLmS3ri2kZjr98z,0.0516,0.458,0.906,0.0,0.0955,-4.291,1,0.219,158.076,0.592
5MNsy8G3K0Y09QFpktzyrj,0.000819,0.655,0.733,4.01e-05,0.0792,-4.401,1,0.0324,116.984,0.569
21aVkXDch0A1nXo9he3j8L,0.00208,0.487,0.905,0.00345,0.117,-4.337,0,0.0562,145.025,0.317
6JmV5cyTQ934NxLY4Z0tg1,0.0256,0.45,0.787,1.02e-06,0.109,-3.913,1,0.0403,122.994,0.486
2NSjoft78kEQSUgpOXeMDg,0.165,0.437,0.368,2.48e-06,0.122,-7.661,1,0.0277,85.193,0.113
4aICBAAFGF3pLSZDlmsMj9,0.00153,0.452,0.82,0.0,0.21,-4.508,0,0.0325,202.108,0.838
3GoNxPKPZPaAAZVQZ003TI,0.00523,0.501,0.929,1.84e-06,0.167,-2.989,1,0.0539,146.982,0.455
6M9Da8TDERZzTdBYkxMRji,5.44e-06,0.462,0.911,0.00178,0.108,-2.741,1,0.0346,155.027,0.575
2PDLmgDWiwjUTxl1pPyDQA,0.00017,0.537,0.927,6.78e-06,0.115,-3.322,1,0.0476,102.445,0.379
5Pp1H1mFlL6o63omITUvfn,7.02e-05,0.508,0.848,0.0,0.132,-5.267,1,0.0383,120.012,0.544
1V8qfqICVnpmex8g9yn1Pc,2.21e-05,0.519,0.913,0.0163,0.248,-2.775,1,0.0495,75.004,0.716
5BgnL6gHauuvxe4Ok6W1aC,0.000285,0.396,0.939,0.0,0.212,-3.155,0,0.227,185.081,0.39
1PYG9Akj0LAZZUDXzV9m1S,0.0427,0.62,0.756,3.42e-06,0.426,-5.326,0,0.0557,123.067,0.507
2KReCz1L5XkGIBhDncQ5VZ,0.000982,0.622,0.715,0.0,0.0796,-4.04,0,0.0323,131.012,0.607
4amltxLIfFmtYEvZbdgDqO,0.000428,0.542,0.828,0.0,0.712,-4.299,1,0.0366,113.037,0.368
7LJETXmpThAx6IvUzczYNR,0.000305,0.646,0.798,9.84e-05,0.0922,-5.283,0,0.0767,113.959,0.821
2YmJZWGcy0yONMCsEKOuVD,0.000938,0.413,0.876,0.000104,0.387,-4.577,1,0.057,164.08,0.341
3nDstVXtr6xbCZKs5Ka2rZ,1.37e-05,0.274,0.956,1.33e-06,0.117,-4.978,1,0.0814,150.207,0.339
1H4Y9uW4N0LsxJUz0VnaPJ,0.00252,0.457,0.834,0.00125,0.1,-4.674,0,0.0817,140.032,0.201
3RQHAFkEHiFHQ7qmMpKRdv,0.00412,0.596,0.798,0.0,0.338,-4.63,1,0.0285,105.01,0.459
6jXwOrrBoutMICNxckeDNQ,0.0995,0.211,0.652,0.00478,0.119,-4.047,1,0.0348,148.466,0.102
7505qe0xzCuDPaILCURnOC,0.0203,0.6,0.863,0.000719,0.0864,-5.564,0,0.131,159.951,0.744
35d93v9AXADp8Wc0qJ3mIo,0.0363,0.563,0.908,3.14e-05,0.571,-5.318,0,0.034,127.969,0.524
2kDApipZtTzjwGfKujcg2z,0.0548,0.631,0.889,0.0,0.318,-2.866,1,0.0898,92.51,0.871
16Wp9vdeUWQSESvgYFhksa,0.0108,0.459,0.86,2.47e-06,0.328,-5.002,0,0.0814,150.027,0.729
4LltjSEOq80cOSFeIM6LOz,0.00312,0.533,0.928,0.000522,0.254,-3.831,1,0.0362,132.007,0.332
3l6RgZRKf4FfSc2FJlesEL,0.128,0.452,0.934,0.309,0.0946,-5.034,0,0.0935,132.398,0.299
4k6NV1b3icM8BRCkT57oPV,1.66e-05,0.428,0.953,0.778,0.154,-5.687,1,0.233,190.16,0.385
71Ohbh25hv8SzzZCfq8i4B,0.0839,0.563,0.652,1.54e-06,0.445,-6.978,0,0.128,80.88,0.67
0oigSejhoNen2EdNAIFcm5,0.0191,0.426,0.872,0.0,0.269,-3.322,1,0.115,77.292,0.608
3UEjjwl3SaUPrXOltnUvmq,0.0339,0.649,0.908,3.04e-05,0.137,-5.028,0,0.037,104.011,0.667
0QligzLNiKkIKW1Ea2MFHt,0.363,0.589,0.685,0.0,0.148,-3.055,1,0.0306,111.903,0.302
72zjYe2aysOkIR7l6KQIhR,0.0192,0.547,0.684,0.0,0.111,-4.88,1,0.0303,90.034,0.276
71MVjTIeOQzPkEmfgL3uNc,0.000292,0.485,0.819,1.67e-06,0.0508,-3.856,1,0.0473,97.926,0.515
6s3MpvQ1ulwrTuRhBgv0Eu,0.000973,0.581,0.94,1.31e-05,0.384,-5.489,0,0.0639,125.011,0.338
4Rs2N7ewIjanXUNYtMKK3j,0.000908,0.353,0.677,2.91e-06,0.276,-8.159,1,0.041,73.762,0.222
3sBofbRnJphNVu5SdBxzKQ,0.0478,0.633,0.674,1.06e-05,0.0868,-5.248,0,0.0527,124.05,0.518
2N9j5SNc6cQMYpUeyXYlBV,0.0079,0.553,0.851,0.0,0.0794,-5.844,1,0.0551,169.014,0.695
0woKDRMZzsFWeHppNQnGlS,0.00275,0.586,0.81,2.95e-05,0.145,-7.287,0,0.0484,105.015,0.646
1byxxkw33SsLEYNRKdmaOQ,0.00342,0.56,0.739,0.0894,0.306,-5.667,1,0.0535,166.99,0.625
1TJmuC4kMe1ewZdybH159I,0.0228,0.354,0.994,3.28e-05,0.318,-1.58,0,0.182,144.978,0.0986
6TSH6vh6KkSfExHM6evcbr,0.000232,0.303,0.583,1.61e-06,0.117,-7.217,1,0.0344,177.98,0.184
2uqCJn5VFTf3sZEDJZvvX0,0.00253,0.65,0.713,3.05e-05,0.0554,-5.106,1,0.0453,115.017,0.815
36h5JAbSei6u5AcZJji05T,0.00038,0.256,0.651,7.36e-06,0.11,-6.814,0,0.0378,77.89,0.0763
1hF3iuDDtQ6IvYs1ZS6Xjl,0.149,0.555,0.531,0.0,0.117,-4.757,1,0.0273,135.993,0.37
1C1PabZfidunDI3xEj0D0H,0.139,0.416,0.867,2.47e-06,0.0838,-6.184,1,0.116,168.029,0.351
1pJk9Ai1GNT0HPWdRpgbBx,0.0131,0.604,0.794,0.000574,0.383,-6.72,0,0.0672,155.95,0.785
1ZngTOTM9nWJZOnG3vWkUF,0.0143,0.706,0.847,0.00326,0.059,-4.671,1,0.0809,120.03,0.841
5XYoKiujAKGiHwnU2G0P7C,0.052,0.503,0.904,0.00103,0.304,-4.948,0,0.154,163.007,0.277
5wocXoEq2TsNw3ZYdEBalW,0.00254,0.634,0.804,2.39e-05,0.172,-3.848,0,0.0377,106.043,0.356
0xfMFT9G8Ekk7CEYtVabIm,0.000899,0.462,0.979,8.3e-06,0.33,-4.255,0,0.0664,173.957,0.542
6JPSFBLbPDHijTwrUtMhwA,0.00892,0.373,0.872,0.00226,0.153,-5.4,1,0.0549,89.034,0.547
621bFmNYKldPwZQExIK3VU,0.0103,0.466,0.865,0.00474,0.102,-5.044,1,0.0423,149.904,0.617
4SWtsP55DukeFexQmcai28,8.14e-05,0.55,0.912,0.0,0.606,-3.791,1,0.0368,110.933,0.441
1ugQO8HhKXJ2kXaKJ6bznA,0.0417,0.376,0.831,0.00764,0.0678,-6.543,1,0.0826,168.026,0.289
7uUCmwEwG2OAo1Q9rXis7E,2.72e-05,0.396,0.878,0.0141,0.0494,-2.244,1,0.0452,93.019,0.488
3tKtvdq8ljuxOsXvlhL0sc,9.24e-05,0.42,0.967,0.0,0.0946,-2.993,0,0.0561,125.453,0.651
7JmnFOR3DUiRTkEybOlDqh,0.00405,0.587,0.747,3.13e-05,0.156,-4.329,1,0.0426,134.013,0.327
5vfjUAhefN7IjHbTvVCT4Z,0.000138,0.538,0.884,0.0,0.466,-3.251,1,0.031,146.511,0.736
5FZxsHWIvUsmSK1IAvm2pp,0.000769,0.366,0.94,9.42e-05,0.188,-5.119,0,0.0696,130.198,0.369
4VqPOruhp5EdPBeR92t6lQ,0.000202,0.602,0.905,0.064,0.117,-4.046,1,0.0775,128.019,0.411
0gmbgwZ8iqyMPmXefof8Yf,0.00135,0.446,0.764,0.0,0.099,-5.042,1,0.033,172.094,0.543
3dPQuX8Gs42Y7b454ybpMR,0.0039,0.743,0.446,0.118,0.337,-7.807,0,0.0683,123.596,0.278
4EhbLHYOXzEoPmOfaVoIIW,0.000101,0.264,0.936,0.594,0.199,-5.067,0,0.0946,146.837,0.351
5W8YXBz9MTIDyrpYaCg2Ky,0.000481,0.589,0.89,0.00082,0.201,-3.719,0,0.06,90.586,0.687
2TfSHkHiFO4gRztVIkggkE,0.00579,0.494,0.842,0.0,0.122,-4.784,1,0.0843,162.011,0.574
6ZOBP3NvffbU4SZcrnt1k6,0.00664,0.545,0.865,1.1e-05,0.168,-5.708,0,0.0286,99.005,0.543
3l9CW99AHtExIRV4hW2N5m,0.00272,0.517,0.906,9.26e-06,0.113,-3.677,1,0.0735,172.977,0.731
3tSmXSxaAnU1EPGKa6NytH,0.00834,0.555,0.844,0.0,0.0895,-6.567,0,0.0554,105.195,0.464
7j31rVgGX9Q2blT92VBEA0,0.0506,0.463,0.857,0.0,0.184,-3.063,1,0.0632,111.647,0.856
003vvx7Niy0yvhvHt4a68B,0.00121,0.352,0.911,0.0,0.0995,-5.23,1,0.0747,148.033,0.236
77loZpT5Y5PRP1S451P9Yz,0.0129,0.474,0.671,0.0,0.159,-4.649,1,0.0289,82.94,0.0682
6TfBA04WJ3X1d1wXhaCFVT,0.00428,0.55,0.917,0.0,0.197,-3.159,1,0.0638,126.115,0.601
1AdYZ6X00nXmO613Y7GJOl,0.00113,0.423,0.714,6.28e-06,0.0855,-8.295,1,0.045,110.017,0.593
5GorCbAP4aL0EJ16frG2hd,0.00552,0.496,0.682,2.94e-05,0.0589,-4.095,1,0.0294,167.06,0.474
1p1nO35bbi4ZlQgjIA4oa4,0.0014,0.179,0.912,0.000294,0.582,-3.881,0,0.0791,182.99,0.289
10Nmj3JCNoMeBQ87uw5j8k,0.0193,0.556,0.913,8.59e-06,0.346,-2.36,1,0.0437,96.184,0.73
3Zwu2K0Qa5sT6teCCHPShP,0.0051,0.46,0.892,0.0,0.106,-5.046,0,0.0619,154.844,0.59
6GG73Jik4jUlQCkKg9JuGO,0.0371,0.643,0.849,0.0,0.058,-5.428,1,0.0526,162.152,0.903
4wzjNqjKAKDU82e8uMhzmr,0.000665,0.545,0.932,0.0,0.127,-2.189,0,0.0399,92.956,0.464
1HNE2PX70ztbEl6MLxrpNL,0.000189,0.569,0.843,0.0,0.0607,-5.875,1,0.0503,116.045,0.76
5pvJ59i7JxylN8VB24xdMs,6.97e-05,0.392,0.965,0.0427,0.106,-4.441,0,0.063,167.094,0.298
3lPr8ghNDBLc2uZovNyLs9,0.0492,0.668,0.921,0.00517,0.0877,-3.727,1,0.0439,120.0,0.782
5xEM5hIgJ1jjgcEBfpkt2F,0.0572,0.585,0.776,7.74e-06,0.3,-5.898,1,0.0459,77.987,0.427
20I8RduZC2PWMWTDCZuuAN,0.000409,0.277,0.663,0.00051,0.136,-8.821,0,0.0377,104.561,0.527
6rUp7v3l8yC4TKxAAR5Bmx,0.00461,0.498,0.83,0.0,0.139,-5.157,0,0.0421,89.342,0.453
0ntQJM78wzOLVeCUAW7Y45,0.00172,0.542,0.905,0.0104,0.136,-5.653,1,0.054,153.398,0.374
45zvStEMsXp8z45OQRhWFJ,2.53e-05,0.381,0.984,6.91e-05,0.27,-2.42,1,0.0638,186.081,0.81
1fJFuvU2ldmeAm5nFIHcPP,0.000715,0.579,0.928,0.0,0.18,-4.344,1,0.0411,95.594,0.882
0BRHnOFm6sjxN1i9LJrUDu,0.00666,0.494,0.939,0.0,0.139,-3.127,1,0.126,177.751,0.893
5wQnmLuC1W7ATsArWACrgW,0.000289,0.217,0.905,0.00011,0.222,-4.103,1,0.0752,96.95,0.236
6tsojOQ5wHaIjKqIryLZK6,0.000218,0.577,0.604,0.000579,0.477,-5.703,1,0.0495,167.719,0.637
7xl2ZaOnKAxJyrkIQe2S43,0.00036,0.564,0.834,4.92e-06,0.273,-3.121,1,0.117,135.074,0.478
4IDfVjI1TlB1UwlC01T4Bm,0.000705,0.282,0.866,0.0055,0.101,-4.223,0,0.0588,163.987,0.277
7lRlq939cDG4SzWOF4VAnd,0.00602,0.21,0.94,0.0,0.269,-3.427,1,0.123,179.722,0.255
1vcxF91pWs9uNwDROuiCPB,0.00154,0.554,0.932,0.000139,0.425,-3.424,0,0.0485,112.488,0.478
1ZozJfi8u9cO2Ob8KwiwNT,5.15e-05,0.459,0.83,0.00014,0.206,-6.254,1,0.0364,155.827,0.431
0Ti2dlF2xLjXblvdU5fCxM,0.00022,0.308,0.873,0.000729,0.0974,-4.542,1,0.0533,143.519,0.686
0JJP0IS4w0fJx01EcrfkDe,0.00725,0.459,0.895,0.0,0.206,-3.126,1,0.0805,181.04,0.572
28IEbk5a7twNTbUEvWslUb,0.157,0.644,0.939,0.0,0.233,-3.486,0,0.0456,106.031,0.861
5z6xHjCZr7a7AIcy8sPBKy,0.00316,0.653,0.964,0.0051,0.144,-4.26,0,0.0578,126.928,0.872
23oxJmDc1V9uLUSmN2LIvx,3.43e-05,0.486,0.904,2.83e-05,0.0947,-3.751,0,0.0638,173.734,0.786
5gb9UJkh8TfrNMRYOJNbew,0.0159,0.718,0.691,0.0,0.0627,-6.44,1,0.0387,100.008,0.552
6hwQ69v7VbPhTTR2fOtYX7,5.59e-05,0.491,0.966,0.0,0.307,-4.28,1,0.0538,105.544,0.614
1yKu2MhpwzDXXH2tzG6xoa,0.0932,0.693,0.823,0.0,0.328,-3.761,1,0.0726,87.904,0.741
0UrWr7Jnu1heq1o99ZwUd0,0.00834,0.563,0.86,0.0106,0.39,-7.533,1,0.0621,97.867,0.517
16DhvbuyvJob4Q9GHNYu2n,0.00935,0.58,0.748,0.0,0.753,-5.433,1,0.0323,109.781,0.584
6qS04no9s93xryizOrZ4ru,0.0106,0.519,0.547,0.000124,0.071,-5.312,1,0.0494,170.936,0.709
6KtLECDztnah63TNmV4Plw,0.000631,0.246,0.768,0.301,0.102,-7.48,1,0.0387,169.873,0.35
7kzKAuUzOITUauHAhoMoxA,0.0285,0.624,0.91,0.000198,0.0789,-5.703,1,0.0297,104.042,0.767
20j7B6mL9gnNvG3ic6Vwh5,0.00126,0.459,0.931,0.00881,0.412,-5.024,1,0.0612,135.826,0.419
1BExV8JprNJLvLeDE9qdEW,0.00189,0.509,0.774,0.000549,0.143,-4.054,1,0.0338,116.529,0.0824
5NeIONQWJ25uPylJBJiO4c,0.0417,0.545,0.753,0.0,0.389,-4.618,0,0.036,105.754,0.434
6otiaV2fagE3s8IvP6WkwG,0.00107,0.527,0.834,0.000102,0.0993,-5.531,1,0.0447,110.065,0.422
5VGlqQANWDKJFl0MBG3sg2,0.00552,0.276,0.715,0.000417,0.201,-5.356,1,0.0432,137.028,0.173
7ISL3LO8AWP3fKIXunvqTa,0.0452,0.264,0.78,0.0222,0.376,-2.741,1,0.0517,155.376,0.456
4xlEKYv7HmC8zXoJIbpZKM,0.0132,0.525,0.578,0.00916,0.108,-4.563,1,0.12,123.696,0.537
5XMjXjwCkJVmk0AHm7z8IV,0.0171,0.58,0.981,1.07e-05,0.386,-2.603,0,0.06,134.007,0.861
4feXJ5IC3avXsVW9WNFSag,0.000998,0.547,0.931,0.0118,0.278,-2.356,1,0.0615,118.4,0.697
3DQVgcqaP3iSMbaKsd57l5,0.00225,0.535,0.948,0.0,0.376,-4.19,0,0.0356,103.183,0.778
2lwwrWVKdf3LR9lbbhnr6R,0.013,0.649,0.888,2.23e-06,0.0888,-4.807,1,0.0293,100.975,0.553
1rzYrkxgRuLLJDqWdB32pK,0.0103,0.361,0.962,0.00103,0.294,-2.928,1,0.0659,161.292,0.927
3CkjLJYnnyOtGk4Jx4iYS4,5.1e-05,0.219,0.952,0.0989,0.157,-3.621,1,0.176,112.886,0.172
2FUAgbkTJbJPkH8ZFf0XxB,2.81e-06,0.289,0.916,8.93e-05,0.198,-4.766,1,0.0544,108.077,0.543
4RCWB3V8V0dignt99LZ8vH,0.872,0.658,0.291,0.0,0.114,-10.572,1,0.0292,103.962,0.295
4juzduULFJiZVIcrC1tkxE,0.00013,0.577,0.937,0.0138,0.0828,-4.898,0,0.0504,150.232,0.889
2yYASbXnAV71CLbNY1HCWf,4.31e-05,0.328,0.904,0.064,0.11,-5.063,0,0.0455,186.253,0.516
5wvYib82q05wiNjLElD8GJ,0.0293,0.45,0.895,0.0,0.116,-4.739,1,0.0386,77.577,0.463
11sSvwrDX5BBUhbBZRKUxy,0.0217,0.607,0.941,0.071,0.119,-6.163,1,0.0486,144.04,0.414
2DrGEaqoruCSn0FffWCf5O,0.0103,0.551,0.819,0.0437,0.153,-4.489,1,0.0525,174.917,0.846
0EYOdF5FCkgOJJla8DI2Md,0.00662,0.538,0.981,0.0,0.219,-2.688,0,0.14,101.414,0.711
31RTFPrB7wmYBhlkM2ILXG,0.00167,0.451,0.889,0.00215,0.258,-2.693,1,0.261,131.073,0.586
3RgDvs9Jpvn3kUuaTek1R5,0.000126,0.626,0.792,0.022,0.438,-2.734,1,0.0721,133.212,0.433
